date,1. open,2. high,3. low,4. close,5. volume,time_frame,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2023-03-29 17:00:00,160.78,160.94,160.57,160.63,1988778.0,Intraday,,,,
2023-03-29 18:00:00,160.64,160.77,160.6,160.6102,217606.0,Intraday,,,,
2023-03-29 19:00:00,160.61,160.65,160.51,160.59,20516.0,Intraday,,,,
2023-03-29 20:00:00,160.5999,160.6,160.21,160.35,26612.0,Intraday,,,,
2023-03-30 05:00:00,161.15,161.15,160.86,160.95,9581.0,Intraday,,,,
2023-03-30 06:00:00,160.94,161.08,160.9,161.04,15129.0,Intraday,,,,
2023-03-30 07:00:00,161.04,161.29,160.95,161.26,23862.0,Intraday,,,,
2023-03-30 08:00:00,161.2,161.47,161.08,161.15,118842.0,Intraday,,,,
2023-03-30 09:00:00,161.16,161.49,160.25,161.22,221615.0,Intraday,,,,
2023-03-30 10:00:00,161.22,161.97,160.77,161.97,6728467.0,Intraday,,,,
2023-03-30 11:00:00,161.96,162.47,161.5,162.32,8170065.0,Intraday,,,,
2023-03-30 12:00:00,162.325,162.395,161.95,162.0846,5189753.0,Intraday,,,,
2023-03-30 13:00:00,162.09,162.225,161.62,161.7284,4696873.0,Intraday,,,,
2023-03-30 14:00:00,161.725,162.05,161.35,161.58,3907670.0,Intraday,,,,
2023-03-30 15:00:00,161.58,162.3318,161.545,162.05,4520735.0,Intraday,,,,
2023-03-30 16:00:00,162.05,162.38,161.86,162.37,6778030.0,Intraday,,,,
2023-03-30 17:00:00,162.36,162.46,162.3,162.35,2297371.0,Intraday,,,,
2023-03-30 18:00:00,162.31,162.36,162.26,162.27,2595998.0,Intraday,,,,
2023-03-30 19:00:00,162.25,162.29,162.2,162.29,23263.0,Intraday,,,,
2023-03-30 20:00:00,162.3,162.47,162.26,162.44,25528.0,Intraday,,,,
2023-03-31 05:00:00,162.39,162.5,161.97,162.01,11463.0,Intraday,,,,
2023-03-31 06:00:00,162.01,162.14,161.93,162.05,7268.0,Intraday,,,,
2023-03-31 07:00:00,162.12,162.12,161.84,162.04,20036.0,Intraday,,,,
2023-03-31 08:00:00,162.08,162.24,162.02,162.11,43005.0,Intraday,,,,
2023-03-31 09:00:00,162.21,162.8,161.955,162.16,310224.0,Intraday,,,,
2023-03-31 10:00:00,162.19,163.09,161.91,162.705,5924825.0,Intraday,,,,
2023-03-31 11:00:00,162.71,163.02,162.25,162.785,6725602.0,Intraday,,,,
