date,1. open,2. high,3. low,4. close,5. volume,time_frame,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2023-03-29 17:00:00,9.84,9.86,9.8,9.81,291732.0,Intraday,,,,
2023-03-29 18:00:00,9.81,9.82,9.8,9.81,44132.0,Intraday,,,,
2023-03-29 19:00:00,9.82,9.82,9.8,9.81,43728.0,Intraday,,,,
2023-03-29 20:00:00,9.8,9.83,9.8,9.81,94595.0,Intraday,,,,
2023-03-30 05:00:00,9.81,9.87,9.72,9.81,109349.0,Intraday,,,,
2023-03-30 06:00:00,9.79,9.98,9.79,9.96,131168.0,Intraday,,,,
2023-03-30 07:00:00,9.96,9.96,9.83,9.87,110459.0,Intraday,,,,
2023-03-30 08:00:00,9.87,9.89,9.86,9.87,94747.0,Intraday,,,,
2023-03-30 09:00:00,9.89,9.98,9.67,9.98,589771.0,Intraday,,,,
2023-03-30 10:00:00,9.98,10.39,9.94,10.3177,13207958.0,Intraday,,,,
2023-03-30 11:00:00,10.32,10.39,10.23,10.3706,10792750.0,Intraday,,,,
2023-03-30 12:00:00,10.37,10.4,10.29,10.4,6189358.0,Intraday,,,,
2023-03-30 13:00:00,10.395,10.75,10.37,10.7267,14064532.0,Intraday,,,,
2023-03-30 14:00:00,10.725,10.725,10.42,10.4808,8988298.0,Intraday,,,,
2023-03-30 15:00:00,10.4884,10.49,10.38,10.425,4100770.0,Intraday,,,,
2023-03-30 16:00:00,10.425,10.46,10.4,10.46,5968030.0,Intraday,,,,
2023-03-30 17:00:00,10.45,10.4688,10.43,10.44,497077.0,Intraday,,,,
2023-03-30 18:00:00,10.44,10.46,10.44,10.45,47757.0,Intraday,,,,
2023-03-30 19:00:00,10.4401,10.48,10.44,10.45,65267.0,Intraday,,,,
2023-03-30 20:00:00,10.46,10.46,10.36,10.37,140793.0,Intraday,,,,
2023-03-31 05:00:00,10.25,10.25,10.15,10.2,114904.0,Intraday,,,,
2023-03-31 06:00:00,10.2,10.24,10.2,10.2,60891.0,Intraday,,,,
2023-03-31 07:00:00,10.21,10.23,10.17,10.18,47859.0,Intraday,,,,
2023-03-31 08:00:00,10.19,10.33,10.17,10.3,143453.0,Intraday,,,,
2023-03-31 09:00:00,10.2807,10.4,10.1,10.34,619156.0,Intraday,,,,
2023-03-31 10:00:00,10.34,10.55,10.2,10.4691,6935037.0,Intraday,,,,
2023-03-31 11:00:00,10.465,10.57,10.41,10.5,6832076.0,Intraday,,,,
2023-03-31 12:00:00,10.5025,10.6,10.45,10.554,6264569.0,Intraday,,,,
2023-03-31 13:00:00,10.555,10.57,10.48,10.495,3007305.0,Intraday,,,,
2023-03-31 14:00:00,10.4939,10.52,10.45,10.4801,2333671.0,Intraday,,,,
2023-03-31 15:00:00,10.4854,10.52,10.46,10.4701,1864255.0,Intraday,,,,
2023-03-31 16:00:00,10.47,10.53,10.45,10.51,6361416.0,Intraday,,,,
2023-03-31 17:00:00,10.49,10.53,10.48,10.52,299733.0,Intraday,,,,
2023-03-31 18:00:00,10.5,10.57,10.5,10.56,98432.0,Intraday,,,,
2023-03-31 19:00:00,10.56,10.58,10.55,10.57,70331.0,Intraday,,,,
2023-03-31 20:00:00,10.58,10.59,10.54,10.55,52531.0,Intraday,,,,
2023-04-03 05:00:00,10.45,10.98,10.35,10.4,178936.0,Intraday,,,,
2023-04-03 06:00:00,10.4,10.44,10.37,10.44,111413.0,Intraday,,,,
2023-04-03 07:00:00,10.44,10.5,10.44,10.49,66611.0,Intraday,,,,
2023-04-03 08:00:00,10.5,10.59,10.44,10.56,169329.0,Intraday,,,,
2023-04-03 09:00:00,10.45,10.59,10.32,10.46,578145.0,Intraday,,,,
2023-04-03 10:00:00,10.46,10.51,10.08,10.135,8246444.0,Intraday,,,,
2023-04-03 11:00:00,10.1316,10.18,9.71,9.715,20838983.0,Intraday,,,,
2023-04-03 12:00:00,9.7101,9.88,9.67,9.88,6660197.0,Intraday,,,,
2023-04-03 13:00:00,9.8727,9.89,9.75,9.76,3086516.0,Intraday,,,,
2023-04-03 14:00:00,9.7553,9.78,9.69,9.732,4135097.0,Intraday,,,,
2023-04-03 15:00:00,9.7387,9.79,9.7,9.775,4521963.0,Intraday,,,,
2023-04-03 16:00:00,9.775,9.82,9.75,9.79,6686893.0,Intraday,,,,
2023-04-03 17:00:00,9.8,9.8,9.75,9.77,286104.0,Intraday,,,,
2023-04-03 18:00:00,9.77,9.77,9.75,9.76,43667.0,Intraday,,,,
2023-04-03 19:00:00,9.76,9.76,9.74,9.75,77852.0,Intraday,,,,
2023-04-03 20:00:00,9.755,9.78,9.74,9.75,117203.0,Intraday,,,,
2023-04-04 05:00:00,9.63,9.64,9.58,9.62,68751.0,Intraday,,,,
2023-04-04 06:00:00,9.62,9.72,9.61,9.68,82612.0,Intraday,,,,
2023-04-04 07:00:00,9.66,9.73,9.65,9.69,35793.0,Intraday,,,,
2023-04-04 08:00:00,9.7,9.73,9.69,9.71,73142.0,Intraday,,,,
2023-04-04 09:00:00,9.7,9.75,9.46,9.645,366379.0,Intraday,,,,
2023-04-04 10:00:00,9.65,9.79,9.315,9.3999,11629692.0,Intraday,,,,
2023-04-04 11:00:00,9.3908,9.52,9.25,9.29,10442688.0,Intraday,,,,
2023-04-04 12:00:00,9.29,9.36,9.24,9.285,4956272.0,Intraday,,,,
2023-04-04 13:00:00,9.28,9.32,9.1339,9.14,9788958.0,Intraday,,,,
2023-04-04 14:00:00,9.1399,9.21,9.12,9.175,4855823.0,Intraday,,,,
2023-04-04 15:00:00,9.17,9.21,9.155,9.185,2965448.0,Intraday,,,,
2023-04-04 16:00:00,9.1899,9.24,9.17,9.2001,5801769.0,Intraday,,,,
2023-04-04 17:00:00,9.2,9.25,9.19,9.22,1531385.0,Intraday,,,,
2023-04-04 18:00:00,9.2201,9.25,9.2201,9.23,27875.0,Intraday,,,,
