date,1. open,2. high,3. low,4. close,5. volume,time_frame,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2023-03-29 11:00:00,84.53,84.74,83.2,83.305,1225777.0,Intraday,,,,
2023-03-29 12:00:00,83.33,84.55,83.13,84.4,497106.0,Intraday,,,,
2023-03-29 13:00:00,84.44,84.74,84.11,84.155,475471.0,Intraday,,,,
2023-03-29 14:00:00,84.17,84.71,84.13,84.47,436969.0,Intraday,,,,
2023-03-29 15:00:00,84.49,85.562,84.46,85.52,695310.0,Intraday,,,,
2023-03-29 16:00:00,85.5,85.64,85.01,85.56,997728.0,Intraday,,,,
2023-03-29 17:00:00,85.56,85.56,85.4,85.4,42825.0,Intraday,,,,
2023-03-29 18:00:00,85.59,85.75,85.59,85.7157,1412.0,Intraday,,,,
2023-03-29 20:00:00,85.8,85.8,85.54,85.6,1518.0,Intraday,,,,
2023-03-30 05:00:00,85.98,87.2,85.98,87.0,16341.0,Intraday,,,,
2023-03-30 06:00:00,87.0,87.0,87.0,87.0,1515.0,Intraday,,,,
2023-03-30 07:00:00,86.97,87.0,86.95,86.99,2750.0,Intraday,,,,
2023-03-30 08:00:00,87.07,87.25,86.91,87.1,5139.0,Intraday,,,,
2023-03-30 09:00:00,87.19,87.5,86.6,87.06,24823.0,Intraday,,,,
2023-03-30 10:00:00,87.0,87.68,86.28,86.76,817425.0,Intraday,,,,
2023-03-30 11:00:00,86.78,86.89,85.08,85.69,582785.0,Intraday,,,,
2023-03-30 12:00:00,85.685,85.78,84.365,84.995,584001.0,Intraday,,,,
2023-03-30 13:00:00,85.0,86.17,84.91,86.02,432986.0,Intraday,,,,
2023-03-30 14:00:00,86.02,86.03,85.34,85.65,229337.0,Intraday,,,,
2023-03-30 15:00:00,85.6887,86.29,85.6135,86.27,219700.0,Intraday,,,,
2023-03-30 16:00:00,86.275,86.69,86.1,86.66,563233.0,Intraday,,,,
2023-03-30 17:00:00,86.62,86.8783,86.62,86.87,29344.0,Intraday,,,,
2023-03-30 18:00:00,86.8,86.8,86.75,86.75,350.0,Intraday,,,,
2023-03-30 19:00:00,86.75,86.76,86.75,86.75,1901.0,Intraday,,,,
2023-03-30 20:00:00,86.86,86.86,86.75,86.75,980.0,Intraday,,,,
2023-03-31 05:00:00,87.42,87.42,87.08,87.35,20067.0,Intraday,,,,
2023-03-31 06:00:00,87.39,87.4,87.35,87.4,4678.0,Intraday,,,,
2023-03-31 08:00:00,87.26,87.43,87.25,87.26,8234.0,Intraday,,,,
2023-03-31 09:00:00,87.098,87.45,87.05,87.2,12459.0,Intraday,,,,
2023-03-31 10:00:00,87.13,87.8778,86.41,86.57,671825.0,Intraday,,,,
2023-03-31 11:00:00,86.585,87.5,86.15,86.23,572842.0,Intraday,,,,
2023-03-31 12:00:00,86.245,87.0,86.245,86.95,323392.0,Intraday,,,,
2023-03-31 13:00:00,86.95,87.0699,86.72,86.81,288869.0,Intraday,,,,
2023-03-31 14:00:00,86.81,87.005,86.5401,86.9999,183618.0,Intraday,,,,
2023-03-31 15:00:00,87.0,87.01,86.68,86.785,235307.0,Intraday,,,,
2023-03-31 16:00:00,86.7874,86.83,86.24,86.55,506437.0,Intraday,,,,
2023-03-31 17:00:00,86.55,86.55,86.48,86.48,66881.0,Intraday,,,,
2023-03-31 18:00:00,86.6,86.6,86.6,86.6,1822.0,Intraday,,,,
2023-03-31 19:00:00,86.65,86.65,86.65,86.65,2119.0,Intraday,,,,
2023-03-31 20:00:00,86.87,86.87,86.87,86.87,212.0,Intraday,,,,
2023-04-03 05:00:00,87.0,87.8,86.98,87.57,38104.0,Intraday,,,,
2023-04-03 06:00:00,87.65,87.83,87.65,87.8,10996.0,Intraday,,,,
2023-04-03 07:00:00,87.56,87.56,87.52,87.52,2100.0,Intraday,,,,
2023-04-03 08:00:00,87.57,87.69,87.5,87.5,11495.0,Intraday,,,,
2023-04-03 09:00:00,87.5019,87.69,87.01,87.44,18098.0,Intraday,,,,
2023-04-03 10:00:00,87.2995,87.385,86.2,87.015,440911.0,Intraday,,,,
2023-04-03 11:00:00,87.05,87.15,85.24,85.7401,1094397.0,Intraday,,,,
2023-04-03 12:00:00,85.78,87.38,85.59,87.22,567068.0,Intraday,,,,
2023-04-03 13:00:00,87.18,87.75,87.07,87.39,326826.0,Intraday,,,,
2023-04-03 14:00:00,87.37,87.5725,86.98,87.225,281244.0,Intraday,,,,
2023-04-03 15:00:00,87.21,87.8,86.84,87.74,303259.0,Intraday,,,,
2023-04-03 16:00:00,87.75,88.1361,87.6,87.82,897360.0,Intraday,,,,
2023-04-03 17:00:00,87.82,87.88,87.7001,87.71,57819.0,Intraday,,,,
2023-04-03 18:00:00,87.5,87.5,87.5,87.5,100.0,Intraday,,,,
2023-04-03 19:00:00,87.78,87.78,87.78,87.78,151.0,Intraday,,,,
2023-04-03 20:00:00,87.7,87.8,87.51,87.8,1070.0,Intraday,,,,
2023-04-04 05:00:00,88.8,89.15,87.0,88.89,87913.0,Intraday,,,,
2023-04-04 06:00:00,88.88,89.5,88.7,89.5,18186.0,Intraday,,,,
2023-04-04 07:00:00,89.22,89.22,89.05,89.05,2447.0,Intraday,,,,
2023-04-04 08:00:00,89.06,89.39,89.06,89.15,7707.0,Intraday,,,,
2023-04-04 09:00:00,89.05,89.25,88.0,88.77,42171.0,Intraday,,,,
2023-04-04 10:00:00,88.8,88.84,87.4,88.07,462467.0,Intraday,,,,
2023-04-04 11:00:00,88.25,88.5,86.7662,87.49,382713.0,Intraday,,,,
2023-04-04 12:00:00,87.45,87.5,86.81,87.02,256932.0,Intraday,,,,
2023-04-04 13:00:00,87.05,87.27,86.67,86.84,227239.0,Intraday,,,,
2023-04-04 14:00:00,86.855,87.6,86.56,87.37,303687.0,Intraday,,,,
2023-04-04 15:00:00,87.355,87.7682,87.18,87.49,261332.0,Intraday,,,,
2023-04-04 16:00:00,87.46,87.95,87.27,87.63,627218.0,Intraday,,,,
2023-04-04 17:00:00,87.64,88.0,87.5,87.5,18420.0,Intraday,,,,
2023-04-04 19:00:00,87.6,87.61,87.6,87.6,700.0,Intraday,,,,
2023-04-04 20:00:00,87.99,87.99,87.6,87.6,1660.0,Intraday,,,,
2023-04-05 05:00:00,88.3,88.52,88.2,88.46,34941.0,Intraday,,,,
2023-04-05 06:00:00,88.32,88.61,88.31,88.56,19308.0,Intraday,,,,
2023-04-05 08:00:00,88.39,88.39,88.31,88.31,1017.0,Intraday,,,,
2023-04-05 09:00:00,88.25,88.45,88.0,88.0,9152.0,Intraday,,,,
