date,1. open,2. high,3. low,4. close,5. volume,time_frame,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2023-04-11 11:46:00,39.96,39.96,39.96,39.96,211.0,Intraday,,,,
2023-04-11 11:49:00,39.9984,40.0,39.97,39.97,1115.0,Intraday,,,,
2023-04-11 11:50:00,40.0,40.0,40.0,40.0,100.0,Intraday,,,,
2023-04-11 11:51:00,39.985,39.985,39.985,39.985,100.0,Intraday,,,,
2023-04-11 11:52:00,39.985,39.985,39.985,39.985,100.0,Intraday,,,,
2023-04-11 11:53:00,40.02,40.02,40.02,40.02,177.0,Intraday,,,,
2023-04-11 12:00:00,40.05,40.05,39.99,39.99,1246.0,Intraday,,,,
2023-04-11 12:01:00,39.97,39.97,39.93,39.93,307.0,Intraday,,,,
2023-04-11 12:08:00,40.0,40.0,40.0,40.0,166.0,Intraday,,,,
2023-04-11 12:11:00,40.0,40.0,39.98,39.98,210.0,Intraday,,,,
2023-04-11 12:12:00,40.0,40.04,39.97,40.015,7413.0,Intraday,,,,
2023-04-11 12:17:00,39.9205,39.9205,39.91,39.91,552.0,Intraday,,,,
2023-04-11 12:18:00,39.89,39.89,39.89,39.89,109.0,Intraday,,,,
2023-04-11 12:21:00,39.99,39.99,39.99,39.99,660.0,Intraday,,,,
2023-04-11 12:24:00,39.93,39.93,39.93,39.93,181.0,Intraday,,,,
2023-04-11 12:32:00,40.01,40.01,40.01,40.01,159.0,Intraday,,,,
2023-04-11 12:33:00,40.0,40.0,39.97,39.97,202.0,Intraday,,,,
2023-04-11 12:36:00,40.0,40.0,39.96,39.96,707.0,Intraday,,,,
2023-04-11 12:40:00,39.91,39.91,39.91,39.91,243.0,Intraday,,,,
2023-04-11 12:49:00,39.85,39.87,39.85,39.87,513.0,Intraday,,,,
2023-04-11 12:53:00,39.89,39.89,39.89,39.89,640.0,Intraday,,,,
2023-04-11 13:00:00,39.905,39.905,39.905,39.905,150.0,Intraday,,,,
2023-04-11 13:01:00,39.905,39.905,39.905,39.905,226.0,Intraday,,,,
2023-04-11 13:06:00,39.92,39.92,39.905,39.92,701.0,Intraday,,,,
2023-04-11 13:08:00,39.965,39.965,39.965,39.965,151.0,Intraday,,,,
2023-04-11 13:10:00,39.985,39.985,39.985,39.985,150.0,Intraday,,,,
2023-04-11 13:13:00,39.995,39.995,39.995,39.995,150.0,Intraday,,,,
2023-04-11 13:15:00,39.97,39.97,39.97,39.97,1519.0,Intraday,,,,
2023-04-11 13:19:00,39.94,39.94,39.94,39.94,150.0,Intraday,,,,
2023-04-11 13:27:00,39.94,39.94,39.94,39.94,100.0,Intraday,,,,
2023-04-11 13:35:00,39.92,39.92,39.88,39.88,966.0,Intraday,,,,
2023-04-11 13:36:00,39.845,39.845,39.845,39.845,639.0,Intraday,,,,
2023-04-11 13:37:00,39.85,39.865,39.85,39.865,314.0,Intraday,,,,
2023-04-11 13:39:00,39.87,39.87,39.87,39.87,100.0,Intraday,,,,
2023-04-11 13:40:00,39.89,39.91,39.89,39.91,1179.0,Intraday,,,,
2023-04-11 13:41:00,39.95,39.95,39.95,39.95,200.0,Intraday,,,,
2023-04-11 13:45:00,39.97,39.97,39.97,39.97,200.0,Intraday,,,,
2023-04-11 13:48:00,39.97,39.97,39.97,39.97,362.0,Intraday,,,,
2023-04-11 13:52:00,39.975,39.975,39.975,39.975,100.0,Intraday,,,,
2023-04-11 13:56:00,39.98,39.98,39.98,39.98,106.0,Intraday,,,,
2023-04-11 14:03:00,39.985,39.985,39.985,39.985,102.0,Intraday,,,,
2023-04-11 14:04:00,40.0,40.02,40.0,40.02,912.0,Intraday,,,,
2023-04-11 14:06:00,40.01,40.01,40.01,40.01,101.0,Intraday,,,,
2023-04-11 14:07:00,40.04,40.04,40.02,40.02,345.0,Intraday,,,,
2023-04-11 14:08:00,39.99,39.99,39.99,39.99,480.0,Intraday,,,,
2023-04-11 14:18:00,40.03,40.03,40.03,40.03,283.0,Intraday,,,,
2023-04-11 14:20:00,40.035,40.035,40.035,40.035,140.0,Intraday,,,,
2023-04-11 14:21:00,40.04,40.04,40.025,40.025,278.0,Intraday,,,,
2023-04-11 14:22:00,40.025,40.025,40.025,40.025,200.0,Intraday,,,,
2023-04-11 14:27:00,40.025,40.025,40.025,40.025,108.0,Intraday,,,,
2023-04-11 14:30:00,40.025,40.025,40.025,40.025,117.0,Intraday,,,,
2023-04-11 14:31:00,40.04,40.079,40.04,40.079,577.0,Intraday,,,,
2023-04-11 14:32:00,40.065,40.065,40.065,40.065,127.0,Intraday,,,,
2023-04-11 14:34:00,40.08,40.08,40.07,40.07,247.0,Intraday,,,,
2023-04-11 14:35:00,40.06,40.06,40.05,40.05,643.0,Intraday,,,,
2023-04-11 14:36:00,40.07,40.07,40.07,40.07,528.0,Intraday,,,,
2023-04-11 14:47:00,40.14,40.14,40.14,40.14,106.0,Intraday,,,,
2023-04-11 14:49:00,40.1,40.1,40.1,40.1,497.0,Intraday,,,,
2023-04-11 14:50:00,40.11,40.11,40.11,40.11,277.0,Intraday,,,,
2023-04-11 14:52:00,40.08,40.08,40.08,40.08,262.0,Intraday,,,,
2023-04-11 14:57:00,40.11,40.11,40.11,40.11,152.0,Intraday,,,,
2023-04-11 15:01:00,40.105,40.105,40.105,40.105,333.0,Intraday,,,,
2023-04-11 15:04:00,40.08,40.08,40.08,40.08,410.0,Intraday,,,,
2023-04-11 15:05:00,40.06,40.06,40.06,40.06,193.0,Intraday,,,,
2023-04-11 15:09:00,40.05,40.05,40.05,40.05,294.0,Intraday,,,,
2023-04-11 15:12:00,40.035,40.035,40.035,40.035,600.0,Intraday,,,,
2023-04-11 15:13:00,40.04,40.04,40.04,40.04,293.0,Intraday,,,,
2023-04-11 15:15:00,40.09,40.12,40.09,40.12,546.0,Intraday,,,,
