date,1. open,2. high,3. low,4. close,5. volume,time_frame,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2023-03-28 17:00:00,129.34,129.5,129.15,129.3,108976.0,Intraday,,,,
2023-03-28 18:00:00,129.12,129.12,129.11,129.11,402.0,Intraday,,,,
2023-03-28 20:00:00,129.27,129.27,129.27,129.27,100.0,Intraday,,,,
2023-03-29 05:00:00,129.93,129.93,129.93,129.93,541.0,Intraday,,,,
2023-03-29 06:00:00,129.93,129.93,129.93,129.93,136.0,Intraday,,,,
2023-03-29 07:00:00,129.93,130.08,129.93,130.08,648.0,Intraday,,,,
2023-03-29 09:00:00,129.9501,130.0,129.84,129.95,1662.0,Intraday,,,,
2023-03-29 10:00:00,130.12,130.35,129.6,129.88,317707.0,Intraday,,,,
2023-03-29 11:00:00,129.8828,129.89,129.38,129.56,411634.0,Intraday,,,,
2023-03-29 12:00:00,129.55,129.71,129.39,129.6,286474.0,Intraday,,,,
2023-03-29 13:00:00,129.6,129.63,129.18,129.52,252854.0,Intraday,,,,
2023-03-29 14:00:00,129.51,129.8116,129.36,129.36,258985.0,Intraday,,,,
2023-03-29 15:00:00,129.3703,129.74,129.2658,129.74,226751.0,Intraday,,,,
2023-03-29 16:00:00,129.73,130.01,129.625,129.7,855009.0,Intraday,,,,
2023-03-29 17:00:00,129.71,129.82,129.71,129.82,149090.0,Intraday,,,,
2023-03-29 18:00:00,129.6,129.72,129.6,129.72,601.0,Intraday,,,,
2023-03-29 19:00:00,129.72,129.72,129.58,129.58,300.0,Intraday,,,,
2023-03-30 08:00:00,130.09,130.09,130.09,130.09,281.0,Intraday,,,,
2023-03-30 09:00:00,130.04,130.31,130.04,130.31,1416.0,Intraday,,,,
2023-03-30 10:00:00,130.25,131.48,129.9,130.315,574168.0,Intraday,,,,
2023-03-30 11:00:00,130.29,130.45,129.6139,130.16,531541.0,Intraday,,,,
2023-03-30 12:00:00,130.165,130.21,129.49,129.6901,323488.0,Intraday,,,,
2023-03-30 13:00:00,129.69,129.71,129.2,129.26,218361.0,Intraday,,,,
2023-03-30 14:00:00,129.21,129.4507,129.13,129.31,234514.0,Intraday,,,,
2023-03-30 15:00:00,129.3,129.54,129.22,129.23,260830.0,Intraday,,,,
2023-03-30 16:00:00,129.235,129.36,129.1,129.25,714515.0,Intraday,,,,
2023-03-30 17:00:00,129.22,129.25,129.22,129.25,190369.0,Intraday,,,,
2023-03-30 18:00:00,129.1804,129.1804,129.1804,129.1804,379.0,Intraday,,,,
2023-03-30 19:00:00,129.18,129.18,129.18,129.18,100.0,Intraday,,,,
2023-03-30 20:00:00,129.19,129.19,129.19,129.19,500.0,Intraday,,,,
2023-03-31 08:00:00,129.4,129.4,129.4,129.4,260.0,Intraday,,,,
2023-03-31 09:00:00,129.56,129.7,129.18,129.6,2277.0,Intraday,,,,
2023-03-31 10:00:00,129.57,129.9541,129.42,129.79,205130.0,Intraday,,,,
2023-03-31 11:00:00,129.78,130.215,129.64,129.95,316991.0,Intraday,,,,
2023-03-31 12:00:00,129.9404,130.2492,129.86,130.1,283346.0,Intraday,,,,
2023-03-31 13:00:00,130.095,130.535,130.0938,130.3372,317184.0,Intraday,,,,
2023-03-31 14:00:00,130.34,130.44,130.13,130.2706,276381.0,Intraday,,,,
2023-03-31 15:00:00,130.28,130.61,130.27,130.45,308257.0,Intraday,,,,
2023-03-31 16:00:00,130.46,131.23,130.45,131.07,1410266.0,Intraday,,,,
2023-03-31 17:00:00,131.09,131.1999,130.9,131.09,299934.0,Intraday,,,,
2023-03-31 18:00:00,131.1299,131.1299,130.88,130.88,1628.0,Intraday,,,,
2023-03-31 20:00:00,131.0,131.0,131.0,131.0,237.0,Intraday,,,,
2023-04-03 06:00:00,131.2,131.2,131.2,131.2,214.0,Intraday,,,,
2023-04-03 08:00:00,131.45,131.45,131.17,131.17,743.0,Intraday,,,,
2023-04-03 09:00:00,131.15,131.2,131.15,131.2,932.0,Intraday,,,,
2023-04-03 10:00:00,131.15,132.48,130.77,132.295,444703.0,Intraday,,,,
2023-04-03 11:00:00,132.29,132.61,131.85,131.85,418805.0,Intraday,,,,
2023-04-03 12:00:00,131.86,132.16,131.71,132.15,319762.0,Intraday,,,,
2023-04-03 13:00:00,132.16,132.2099,131.98,132.02,175976.0,Intraday,,,,
2023-04-03 14:00:00,132.0,132.16,131.89,132.14,220525.0,Intraday,,,,
2023-04-03 15:00:00,132.14,132.32,132.08,132.24,232710.0,Intraday,,,,
2023-04-03 16:00:00,132.24,132.38,131.88,132.04,801452.0,Intraday,,,,
2023-04-03 17:00:00,132.06,132.28,132.0,132.25,121454.0,Intraday,,,,
2023-04-03 19:00:00,132.0,132.0,132.0,132.0,193.0,Intraday,,,,
2023-04-04 08:00:00,132.21,132.21,132.21,132.21,105.0,Intraday,,,,
2023-04-04 10:00:00,132.4,132.4,131.67,131.71,210416.0,Intraday,,,,
2023-04-04 11:00:00,131.73,132.03,131.43,131.43,425357.0,Intraday,,,,
2023-04-04 12:00:00,131.42,131.56,131.04,131.41,339511.0,Intraday,,,,
2023-04-04 13:00:00,131.39,131.55,131.19,131.39,378877.0,Intraday,,,,
2023-04-04 14:00:00,131.39,131.69,131.29,131.39,320108.0,Intraday,,,,
2023-04-04 15:00:00,131.38,131.39,130.89,130.97,257852.0,Intraday,,,,
2023-04-04 16:00:00,130.97,131.64,130.97,131.61,714324.0,Intraday,,,,
2023-04-04 17:00:00,131.6,131.6,131.6,131.6,113074.0,Intraday,,,,
2023-04-04 20:00:00,131.5,131.8,131.38,131.8,719.0,Intraday,,,,
2023-04-05 05:00:00,131.5,131.5,131.5,131.5,101.0,Intraday,,,,
2023-04-05 07:00:00,131.29,131.29,131.29,131.29,100.0,Intraday,,,,
2023-04-05 08:00:00,131.29,131.29,131.29,131.29,250.0,Intraday,,,,
2023-04-05 09:00:00,131.0,131.58,131.0,131.58,600.0,Intraday,,,,
2023-04-05 10:00:00,131.44,132.32,131.17,132.27,192877.0,Intraday,,,,
2023-04-05 11:00:00,132.28,132.61,132.06,132.44,381881.0,Intraday,,,,
2023-04-05 12:00:00,132.44,132.57,132.1,132.38,274768.0,Intraday,,,,
2023-04-05 13:00:00,132.39,132.41,131.92,131.98,271134.0,Intraday,,,,
2023-04-05 14:00:00,131.99,132.3,131.97,132.22,222109.0,Intraday,,,,
2023-04-05 15:00:00,132.21,132.34,132.09,132.26,249226.0,Intraday,,,,
